,Model,Image,y_pred,y_true,sexe_f_prob,folder,GenderSelf,Feminine,Attractive,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
585,WM-247,CFD-WM-247-084-N.jpg,1,1,7.626944e-07,CFD,M,1.769230769,2.72,-419.5499313720328,,-416.55086933437553,313.25726318359375,214.4184112548828,248.1544189453125
586,WM-248,CFD-WM-248-036-N.jpg,1,1,3.5752542e-05,CFD,M,1.36,2.846153846,-446.95326204291376,,-449.7940289250794,345.9797058105469,270.6372985839844,293.2356262207031
587,WM-249,CFD-WM-249-239-N.jpg,1,1,2.6889302e-07,CFD,M,1.222222222,2.407407407,-419.77186244984324,,-432.65673424716266,311.6348571777344,254.34886169433594,265.0852355957031
588,WM-250,CFD-WM-250-157-N.jpg,1,1,0.0010913813,CFD,M,1.56,4.12,-410.24540563846256,,-411.955172788014,278.7633972167969,213.29122924804688,225.8797607421875
589,WM-251,CFD-WM-251-002-N.jpg,1,1,2.830984e-05,CFD,M,1.68,2.6,-421.6178504274483,,-419.970231009211,317.9554748535156,226.3458709716797,256.2296142578125
590,WM-252,CFD-WM-252-224-N.jpg,1,1,2.4111514e-06,CFD,M,1.37037037,3.111111111,-469.19745945800196,,-479.00544851615336,362.9171142578125,253.15487670898438,296.01385498046875
591,WM-253,CFD-WM-253-119-N.jpg,1,1,1.12303795e-07,CFD,M,1.76,3.5,-466.86158348397475,,-480.7496190468703,397.7413330078125,309.2778625488281,341.8289489746094
592,WM-254,CFD-WM-254-152-N.jpg,1,1,0.0011951386,CFD,M,1.230769231,3.153846154,-445.91726790291,,-449.8079088312371,391.82366943359375,311.707275390625,339.27001953125
593,WM-255,CFD-WM-255-219-N.jpg,1,1,4.750135e-06,CFD,M,1.642857143,2.259259259,-422.49998078835466,,-426.8684779496732,356.26226806640625,264.4524230957031,296.4694519042969
594,WM-256,CFD-WM-256-138-N.jpg,1,1,1.8551482e-06,CFD,M,1.64,2.269230769,-485.7408870195925,,-498.6073416951752,410.6672058105469,308.4873352050781,348.79443359375
595,WM-257,CFD-WM-257-161-N.jpg,1,1,7.1642427e-07,CFD,M,1.814814815,3.740740741,-442.6375229734552,,-432.84549940787383,406.6851501464844,278.8173522949219,333.6965637207031
596,WM-258,CFD-WM-258-125-N.jpg,1,1,7.3441297e-06,CFD,M,1.148148148,2.148148148,-427.1591627129178,,-440.6528918587419,304.18768310546875,235.56390380859375,251.47677612304688
597,MF-300,CFD-MF-300-002-N.jpg,0,0,0.9983398,CFD-MR,F,4.63414634146341,3.24390243902439,-458.4116164677845,-466.7843730772436,,286.84527587890625,394.41204833984375,327.2425537109375
598,MF-301,CFD-MF-301-024-N.jpg,0,0,0.9980489,CFD-MR,F,4.43181818181818,2.90909090909091,-457.55397316282415,-457.94220588976924,,290.4064636230469,377.0273742675781,319.01702880859375
599,MF-302,CFD-MF-302-027-N.jpg,0,0,0.9997087,CFD-MR,F,5.66666666666667,4.84444444444444,-450.17251728184317,-469.10931558516256,,251.33836364746094,352.5134582519531,285.7157287597656
600,MF-303,CFD-MF-303-013-N.jpg,0,0,0.9999589,CFD-MR,F,4.8,4.08888888888889,-426.9337302692482,-434.5270790401398,,274.9940185546875,349.5810546875,295.63232421875
601,MF-304,CFD-MF-304-018-N.jpg,0,0,0.9774066,CFD-MR,F,5.08333333333333,3.97916666666667,-508.2350072899877,-533.0707573294633,,424.0211486816406,476.1700134277344,438.0064392089844
602,MF-305,CFD-MF-305-014-N.jpg,0,0,0.984097,CFD-MR,F,4.3125,3.52083333333333,-413.6018842150391,-414.1387626914648,,225.59210205078125,290.7532653808594,237.30023193359375
603,MF-306,CFD-MF-306-003-N.jpg,0,0,0.9998115,CFD-MR,F,5.74468085106383,5.21276595744681,-458.6787145104245,-456.8021679921803,,293.8260192871094,407.59613037109375,338.2054138183594
604,MF-307,CFD-MF-307-002-N.jpg,0,0,0.9966994,CFD-MR,F,5.45454545454545,4.5,-411.5277443808822,-409.20433864314833,,180.81976318359375,260.9478454589844,197.55093383789062
605,MF-308,CFD-MF-308-001-N.jpg,0,0,0.84203494,CFD-MR,F,4.92682926829268,4.07317073170732,-414.5247716339764,-412.8525796624709,,275.2659606933594,317.7940673828125,277.79638671875
606,MF-309,CFD-MF-309-002-N.jpg,0,0,0.99933654,CFD-MR,F,4.97916666666667,4.02083333333333,-464.9829356149536,-462.53976111998065,,284.598388671875,363.711669921875,308.6800231933594
607,MF-310,CFD-MF-310-027-N.jpg,0,0,0.97307193,CFD-MR,F,3.97826086956522,2.76086956521739,-416.0368135545295,-416.8753798657924,,213.05018615722656,282.582275390625,226.5265350341797
608,MF-311,CFD-MF-311-001-N.jpg,0,0,0.98901117,CFD-MR,F,5.47826086956522,4.56521739130435,-420.8995368426346,-411.52140562337354,,234.71299743652344,318.4715270996094,258.8742370605469
609,MF-312,CFD-MF-312-002-N.jpg,1,0,0.004018696,CFD-MR,F,4.34042553191489,2.80851063829787,-461.7157966880886,-521.2790918122695,,311.8695983886719,294.66943359375,284.73284912109375
610,MF-313,CFD-MF-313-002-N.jpg,0,0,0.9971937,CFD-MR,F,5.38297872340426,4.36170212765957,-450.2308210203265,-460.7097548925334,,312.6537170410156,415.67889404296875,351.30841064453125
611,MF-314,CFD-MF-314-001-N.jpg,0,0,0.99842525,CFD-MR,F,4.93478260869565,3.39130434782609,-431.1813641663178,-423.21077312756324,,208.24740600585938,325.77960205078125,251.73292541503906
612,MF-316,CFD-MF-316-001-N.jpg,0,0,0.93301344,CFD-MR,F,3.71111111111111,2.53333333333333,-419.0272002704616,-424.27501170852395,,241.91001892089844,328.1736145019531,268.0876159667969
613,MF-317,CFD-MF-317-002-N.jpg,0,0,0.99992573,CFD-MR,F,4.91304347826087,3.56521739130435,-442.7546648852042,-452.8688293778103,,267.94549560546875,359.601318359375,298.2485656738281
614,MF-318,CFD-MF-318-022-N.jpg,1,0,0.026602378,CFD-MR,F,4.48888888888889,3.91111111111111,-442.44942948816606,-460.4574670866366,,293.48577880859375,311.3617858886719,283.38128662109375
615,MF-319,CFD-MF-319-016-N.jpg,0,0,0.99999774,CFD-MR,F,5.04166666666667,4.35416666666667,-421.632768220691,-421.02617736278245,,222.3991241455078,344.4084777832031,268.8642883300781
616,MF-320,CFD-MF-320-002-N.jpg,0,0,0.99866307,CFD-MR,F,3.62222222222222,3.06666666666667,-440.3546567298073,-458.3980073625105,,283.85125732421875,358.8178405761719,305.253662109375
617,MF-321,CFD-MF-321-003-N.jpg,1,0,0.015803937,CFD-MR,F,4.02222222222222,2.57777777777778,-415.94731501215375,-424.9778790462296,,190.22515869140625,232.34136962890625,184.55813598632812
618,MF-322,CFD-MF-322-020-N.jpg,0,0,0.9989588,CFD-MR,F,4.93023255813954,4,-442.4811226246112,-442.13109799910023,,288.1107482910156,381.4894714355469,320.3929748535156
619,MF-323,CFD-MF-323-001-N.jpg,1,0,0.0025983783,CFD-MR,F,3.51063829787234,2.25531914893617,-455.3900765843411,-474.2491094288261,,308.3677978515625,318.774658203125,295.0825500488281
620,MF-324,CFD-MF-324-031-N.jpg,0,0,0.99994254,CFD-MR,F,4.89130434782609,4.30434782608696,-416.471410787142,-423.5156649149949,,217.73455810546875,331.1708984375,258.8918762207031
621,MF-325,CFD-MF-325-002-N.jpg,0,0,0.99400204,CFD-MR,F,3.71111111111111,2.55555555555556,-447.7833138597739,-458.61324519394776,,334.3886413574219,402.4510498046875,354.5728759765625
622,MF-326,CFD-MF-326-016-N.jpg,0,0,0.99617875,CFD-MR,F,5.02127659574468,3.61702127659574,-406.72562734505004,-399.31957772786393,,213.21701049804688,307.73004150390625,241.90748596191406
623,MF-327,CFD-MF-327-002-N.jpg,0,0,0.92202526,CFD-MR,F,4.5,3.67391304347826,-456.15130534554106,-453.23395334059387,,351.8240661621094,414.8913269042969,369.3106689453125
624,MF-328,CFD-MF-328-020-N.jpg,1,0,0.12527707,CFD-MR,F,4.93478260869565,3.45652173913043,-429.79097238665594,-428.8880880353636,,226.4532470703125,297.2205810546875,242.0452117919922
625,MF-329,CFD-MF-329-001-N.jpg,0,0,0.9994351,CFD-MR,F,5.56521739130435,4.67391304347826,-431.5242402932546,-420.56387877548684,,300.7998046875,375.2838134765625,322.4394836425781
626,MF-330,CFD-MF-330-001-N.jpg,0,0,0.9913867,CFD-MR,F,5.23255813953488,3.93023255813953,-422.80265515849345,-424.6726188989108,,225.6969757080078,329.42218017578125,260.7412109375
627,MF-332,CFD-MF-332-014-N.jpg,0,0,0.91363597,CFD-MR,F,5.26666666666667,4.42222222222222,-419.11968236306274,-416.3842602525296,,239.0138702392578,281.4501647949219,238.3859100341797
628,MF-333,CFD-MF-333-012-N.jpg,1,0,0.0018603854,CFD-MR,F,3.75,2.84090909090909,-481.46770425442435,-478.2481995036866,,301.9415588378906,317.53192138671875,292.07012939453125
629,MF-334,CFD-MF-334-002-N.jpg,1,0,0.42109898,CFD-MR,F,4.47727272727273,2.70454545454545,-444.71719086110625,-462.327827651673,,294.9284362792969,349.3312683105469,305.8475036621094
630,MF-335,CFD-MF-335-002-N.jpg,0,0,0.97730017,CFD-MR,F,5.20454545454545,4.45454545454545,-468.82716623673997,-479.067132511016,,313.4744567871094,402.614501953125,344.7335205078125
631,MF-336,CFD-MF-336-016-N.jpg,1,0,0.06388503,CFD-MR,F,3.91836734693878,2.97959183673469,-429.4727739847453,-437.7024248649519,,193.64244079589844,220.54933166503906,178.64126586914062
632,MF-337,CFD-MF-337-026-N.jpg,0,0,0.9203331,CFD-MR,F,5.11111111111111,4.37777777777778,-473.01466878233987,-481.0618175921169,,246.8733673095703,282.8605651855469,243.47042846679688
633,MF-338,CFD-MF-338-001-N.jpg,0,0,0.999972,CFD-MR,F,5.57777777777778,5.13333333333333,-459.91319433454487,-459.78716369273616,,303.656005859375,404.7359313964844,340.94049072265625
634,MF-339,CFD-MF-339-002-N.jpg,0,0,0.9996984,CFD-MR,F,4.69565217391304,3.6304347826087,-462.8376932231442,-472.78404338457267,,276.9669189453125,396.43896484375,323.8505859375
635,MF-340,CFD-MF-340-026-N.jpg,0,0,0.89639443,CFD-MR,F,4.31111111111111,3.11111111111111,-425.12876286929827,-436.0225513762802,,209.8351287841797,255.45599365234375,208.71722412109375
636,MF-341,CFD-MF-341-018-N.jpg,0,0,0.9999746,CFD-MR,F,4.85106382978723,3.38297872340426,-433.67321394916337,-432.53116229240896,,256.01715087890625,384.8047790527344,307.8856506347656
637,MF-342,CFD-MF-342-022-N.jpg,0,0,0.98268974,CFD-MR,F,5.13953488372093,3.62790697674419,-440.6510924483739,-439.818055279067,,260.5743408203125,331.1238098144531,277.4831848144531
638,MF-343,CFD-MF-343-001-N.jpg,0,0,0.9999838,CFD-MR,F,5.15217391304348,3.73913043478261,-449.6391207195177,-464.31525549129185,,315.5475769042969,402.5957946777344,345.35809326171875
639,MF-344,CFD-MF-344-012-N.jpg,0,0,0.9991025,CFD-MR,F,5.10869565217391,4.65217391304348,-435.5099118862488,-437.13131728362646,,249.80355834960938,343.0796813964844,279.57196044921875
640,MF-345,CFD-MF-345-025-N.jpg,0,0,0.99462175,CFD-MR,F,5.24444444444444,3.91111111111111,-456.9935108633923,-466.90398022486136,,315.6441345214844,414.3728942871094,351.9693298339844
641,MF-346,CFD-MF-346-008-N.jpg,0,0,0.99446774,CFD-MR,F,5.75555555555556,4.73333333333333,-435.8701031365764,-453.6650260787564,,259.2242736816406,347.474365234375,286.6103515625
642,MF-348,CFD-MF-348-018-N.jpg,0,0,0.99849784,CFD-MR,F,5,3.93478260869565,-468.9247027977903,-487.3708060178937,,280.2583312988281,353.25067138671875,301.0323791503906
643,MF-349,CFD-MF-349-036-N.jpg,0,0,0.7426483,CFD-MR,F,3.63829787234043,2.57446808510638,-440.7683605716985,-454.0753950778104,,299.2627258300781,345.92755126953125,304.9841003417969
644,MF-350,CFD-MF-350-029-N.jpg,0,0,0.59922814,CFD-MR,F,4.38636363636364,2.68181818181818,-446.60945933162554,-456.43044068487904,,317.3335266113281,356.0564880371094,320.1526184082031
645,MF-351,CFD-MF-351-017-N.jpg,0,0,0.9998084,CFD-MR,F ,4.77777777777778,4.11111111111111,-445.3677568548128,,,310.0124206542969,386.477783203125,333.1933898925781
646,MF-352,CFD-MF-352-054-N.jpg,0,0,0.9996942,CFD-MR,F ,5.17073170731707,4.63414634146341,-440.70325527112493,,,261.5114440917969,372.2825012207031,302.3245544433594
647,MF-353,CFD-MF-353-204-N.jpg,0,0,0.99977297,CFD-MR,F ,4.55555555555556,3.35555555555556,-437.0402973390949,,,262.1511535644531,361.0994567871094,295.91473388671875
648,MF-354,CFD-MF-354-067-N.jpg,0,0,0.99772257,CFD-MR,F ,5.91111111111111,5.48888888888889,-425.47245876598373,,,267.45245361328125,346.62091064453125,289.9629211425781
649,MF-355,CFD-MF-355-022-N.jpg,0,0,0.9979144,CFD-MR,F ,5.29166666666667,4.375,-442.66500969778247,,,283.61767578125,406.3039855957031,332.4687194824219
650,MF-356,CFD-MF-356-017-N.jpg,0,0,0.987432,CFD-MR,F ,5.26086956521739,4.56521739130435,-448.9917348719033,,,303.1916198730469,367.7156982421875,319.1895751953125
651,MF-357,CFD-MF-357-002-N.jpg,0,0,0.9994886,CFD-MR,F ,4.54347826086957,3.67391304347826,-411.42395326287186,,,190.23440551757812,306.16265869140625,230.28680419921875
652,MF-358,CFD-MF-358-001-N.jpg,0,0,0.9999927,CFD-MR,F ,5.55555555555556,4.37777777777778,-473.5558445520344,,,310.4079284667969,435.0768737792969,361.3510437011719
653,MF-359,CFD-MF-359-019-N.jpg,0,0,0.9995573,CFD-MR,F ,5.15217391304348,4.02173913043478,-442.24585934868594,,,241.83538818359375,345.5995178222656,277.31549072265625
654,MF-360,CFD-MF-360-106-N.jpg,0,0,0.99678266,CFD-MR,F ,4.73333333333333,3.62222222222222,-436.8823574585083,,,304.35003662109375,367.3775939941406,319.37750244140625
655,MF-361,CFD-MF-361-006-N.jpg,0,0,0.9951448,CFD-MR,F ,4.67391304347826,3.52173913043478,-450.84407674907834,,,306.34515380859375,411.07952880859375,345.3731689453125
656,MM-300,CFD-MM-300-035-N.jpg,1,1,0.00015935709,CFD-MR,M,1.6304347826087,3.30434782608696,-449.15625307537135,,-460.47106119334796,320.0679016113281,246.68223571777344,266.457275390625
657,MF-315,CFD-MF-315-002-N.jpg,0,0,0.999995,CFD-MR,F,4.63636363636364,3.75,-449.2251672689572,-452.09996584181084,,352.99456787109375,464.7454833984375,397.63037109375
658,MF-331,CFD-MF-331-010-N.jpg,1,0,0.32318628,CFD-MR,F,4.54545454545455,3.45454545454545,-456.5731721669808,-458.5613060357752,,230.2989044189453,269.05157470703125,227.02212524414062
659,MF-347,CFD-MF-347-001-N.jpg,0,0,0.9999788,CFD-MR,F,4.56521739130435,3.82608695652174,-409.80561428436965,-412.51262022717015,,254.45802307128906,342.84466552734375,281.90228271484375
660,MM-301,CFD-MM-301-011-N.jpg,1,1,0.000105667306,CFD-MR,M,2.22916666666667,2.77083333333333,-466.73274523659376,,-527.5247870353109,383.56146240234375,315.162109375,335.5340270996094
661,MM-302,CFD-MM-302-002-N.jpg,1,1,0.0011485267,CFD-MR,M,2.43478260869565,2.78260869565217,-426.1759822271293,,-436.4454775138057,261.3194274902344,249.62152099609375,232.82066345214844
662,MM-303,CFD-MM-303-002-N.jpg,1,1,3.6268335e-05,CFD-MR,M,1.31914893617021,2.4468085106383,-424.0175812261896,,-415.0337459461134,320.4820861816406,260.2576904296875,273.09161376953125
663,MM-304,CFD-MM-304-002-N.jpg,1,1,1.6975812e-06,CFD-MR,M,1.95348837209302,3.7906976744186,-438.91952119612927,,-443.3415006026605,333.7611999511719,244.3358612060547,274.5644226074219
664,MM-305,CFD-MM-305-003-N.jpg,1,1,5.93666e-07,CFD-MR,M,1.32558139534884,2.37209302325581,-441.28442069123435,,-431.2948096742971,368.7052001953125,264.0301208496094,304.4388122558594
665,MM-306,CFD-MM-306-010-N.jpg,1,1,3.1910463e-07,CFD-MR,M,2.2093023255814,4,-460.3645755980652,,-451.74556728285233,370.2586364746094,257.0693054199219,302.27655029296875
666,MM-307,CFD-MM-307-002-N.jpg,1,1,4.466697e-05,CFD-MR,M,1.51111111111111,3.13333333333333,-409.1986547693028,,-403.86242291299396,294.9656982421875,206.69606018066406,233.19046020507812
667,MM-308,CFD-MM-308-001-N.jpg,1,1,0.022863343,CFD-MR,M,1.82222222222222,3.42222222222222,-447.786648232738,,-464.6063226902775,332.5285949707031,314.5733337402344,306.4318542480469
668,MM-309,CFD-MM-309-027-N.jpg,1,1,0.0011728493,CFD-MR,M,1.90909090909091,3.13636363636364,-426.6492873866429,,-417.9285472971835,348.53863525390625,328.0369873046875,321.7167663574219
669,MM-310,CFD-MM-310-001-N.jpg,1,1,4.726569e-06,CFD-MR,M,1.53333333333333,2.82222222222222,-412.62458256298316,,-405.91258262764615,282.7223205566406,195.55299377441406,220.3709716796875
670,MM-311,CFD-MM-311-001-N.jpg,1,1,0.022388635,CFD-MR,M,1.95744680851064,2.38297872340426,-412.50486583252706,,-422.2023422435532,314.96844482421875,311.4236145019531,295.0906982421875
671,MM-312,CFD-MM-312-002-N.jpg,1,1,1.719977e-07,CFD-MR,M,2.02173913043478,3.8695652173913,-421.2187788647761,,-417.9479562998612,331.11572265625,218.49534606933594,261.2301940917969
672,MM-313,CFD-MM-313-002-N.jpg,1,1,0.22071719,CFD-MR,M,1.8695652173913,3.84782608695652,-422.28356334350224,,-442.7502911750822,194.9875030517578,221.639892578125,180.11341857910156
673,MM-314,CFD-MM-314-062-N.jpg,1,1,9.725684e-06,CFD-MR,M,2.06521739130435,2.97826086956522,-422.92719776021613,,-435.6493781797121,277.1854248046875,217.44784545898438,226.70472717285156
674,MM-315,CFD-MM-315-013-N.jpg,1,1,2.2815897e-05,CFD-MR,M,2.67391304347826,3.60869565217391,-429.7904597971667,,-427.8781670820578,318.519287109375,246.33216857910156,265.4259033203125
675,MM-316,CFD-MM-316-156-N.jpg,1,1,0.003670236,CFD-MR,M,2.1304347826087,3.67391304347826,-402.731061276546,,-397.2015974156761,218.78492736816406,192.74169921875,178.0216064453125
676,MM-317,CFD-MM-317-061-N.jpg,1,1,4.3434986e-07,CFD-MR,M,2.02173913043478,3.21739130434783,-418.4719112955802,,-422.5584057619575,305.1855163574219,203.04771423339844,238.0640106201172
677,MM-318,CFD-MM-318-003-N.jpg,1,1,1.822318e-05,CFD-MR,M,1.82608695652174,3.23913043478261,-422.9030844347318,,-420.00649265714105,293.85009765625,229.24960327148438,242.4202880859375
678,MM-319,CFD-MM-319-052-N.jpg,1,1,4.5736215e-08,CFD-MR,M,1.51111111111111,3.13333333333333,-416.61817105518696,,-406.8378376348178,352.6102294921875,251.55039978027344,288.6441345214844
679,MM-320,CFD-MM-320-124-N.jpg,1,1,1.303422e-06,CFD-MR,M,2.08888888888889,3.2,-427.92544107609496,,-436.52630563669345,310.8835754394531,257.53985595703125,266.173828125
680,MM-321,CFD-MM-321-021-N.jpg,1,1,1.3558521e-07,CFD-MR,M,1.93333333333333,4.02222222222222,-451.54841980752894,,-449.1532482822099,435.3171691894531,286.1308288574219,354.4068908691406
681,MM-322,CFD-MM-322-002-N.jpg,1,1,3.811537e-06,CFD-MR,M,1.61702127659574,3.68085106382979,-453.1232526200424,,-455.3770941897207,418.8008117675781,307.297119140625,352.8237609863281
682,MM-323,CFD-MM-323-053-N.jpg,1,1,2.4894669e-05,CFD-MR,M,1.97777777777778,3.26666666666667,-477.40937993616626,,-489.6888279906219,378.67254638671875,323.5796203613281,337.1932373046875
683,MM-324,CFD-MM-324-069-N.jpg,1,1,8.983699e-05,CFD-MR,M,1.5,3.04347826086957,-425.66240863750363,,-433.0990989472367,292.9782409667969,223.75535583496094,239.5513916015625
684,MM-325,CFD-MM-325-002-N.jpg,1,1,1.1999882e-05,CFD-MR,M,1.79591836734694,4.26530612244898,-423.8035100287712,,-422.0813048969752,343.01239013671875,248.34898376464844,281.20318603515625
685,IF-601-519,CFD-IF-601-519-N.jpg,0,0,0.9999881,CFD-INDIA,F,6,4.766666667,-439.8980348975143,-447.6221371071207,,319.6895446777344,429.8071594238281,362.6075744628906
686,IF-602-134,CFD-IF-602-134-N.jpg,0,0,0.96895504,CFD-INDIA,F,5.657894737,4.447368421,-461.4239876721921,-457.93564615182925,,302.8433532714844,390.4302062988281,332.490234375
687,IF-605-066,CFD-IF-605-066-N.jpg,0,0,0.7163531,CFD-INDIA,F,4.875,3.9375,-503.893458629264,-506.31397822783975,,353.8108825683594,409.1546325683594,366.8812255859375
688,IF-608-390,CFD-IF-608-390-N.jpg,0,0,0.9996828,CFD-INDIA,F,4.888888889,4.083333333,-453.3654211774339,-445.2516280411576,,267.8404541015625,380.4234313964844,310.7649230957031
689,IF-609-408,CFD-IF-609-408-N.jpg,1,0,0.049403563,CFD-INDIA,F,5.074074074,3.333333333,-472.16405350163075,-491.539308535189,,345.672607421875,359.26666259765625,336.00762939453125
690,IF-610-766,CFD-IF-610-766-N.jpg,0,0,0.9999597,CFD-INDIA,F,5.793103448,5.448275862,-490.85377101360416,-481.9994433292487,,387.0378723144531,503.61590576171875,435.47296142578125
691,IF-612-149,CFD-IF-612-149-N.jpg,1,0,0.39856434,CFD-INDIA,F,5.466666667,4.1,-466.6388414861625,-492.77489425327303,,424.06182861328125,416.59637451171875,406.65771484375
692,IF-614-107,CFD-IF-614-107-N.jpg,0,0,0.7897181,CFD-INDIA,F,5.025,4.5,-440.06643708864317,-450.26055424094653,,296.5806579589844,357.09136962890625,310.13153076171875
693,IF-618-212,CFD-IF-618-212-N.jpg,1,0,0.0156056,CFD-INDIA,F,5.617647059,3.764705882,-438.44691851418804,-447.365996749449,,309.4079895019531,298.24432373046875,285.3075256347656
694,IF-619-197,CFD-IF-619-197-N.jpg,0,0,0.8045325,CFD-INDIA,F,5.322580645,4.322580645,-458.63610358110077,-465.14960311690743,,383.9920654296875,447.86444091796875,403.0359191894531
695,IF-620-218,CFD-IF-620-218-N.jpg,0,0,0.9544517,CFD-INDIA,F,5.878787879,4.242424242,-429.57184026466257,-427.0780158024898,,235.25067138671875,335.0008239746094,268.935546875
696,IF-622-096,CFD-IF-622-096-N.jpg,0,0,0.9949031,CFD-INDIA,F,5.028571429,4.028571429,-421.1350836331494,-421.13002112792003,,264.5306701660156,358.8354797363281,296.45477294921875
697,IF-623-129,CFD-IF-623-129-N.jpg,0,0,0.85586303,CFD-INDIA,F,5.212121212,4.090909091,-429.1705753591009,-440.4396175451226,,296.40606689453125,334.0279541015625,297.2294006347656
698,IF-625-225,CFD-IF-625-225-N.jpg,0,0,0.99749583,CFD-INDIA,F,5.378378378,4.243243243,-459.7350789921454,-465.9204587172869,,393.412353515625,475.49542236328125,422.40679931640625
699,IF-626-375,CFD-IF-626-375-N.jpg,0,0,0.9847297,CFD-INDIA,F,5.333333333,4.583333333,-443.5349976623521,-456.2770672747473,,296.5458679199219,364.08416748046875,314.0812683105469
700,IF-631-363,CFD-IF-631-363-N.jpg,0,0,0.9539784,CFD-INDIA,F,5.818181818,5.151515152,-436.68860809695894,-454.16517660268886,,240.021484375,291.8648376464844,245.19630432128906
701,IF-633-012,CFD-IF-633-012-N.jpg,0,0,0.6065203,CFD-INDIA,F,5.685714286,5.542857143,-485.3994299819756,-490.73207173032733,,326.1508483886719,360.2970886230469,326.8748474121094
702,IF-634-382,CFD-IF-634-382-N.jpg,0,0,0.99787295,CFD-INDIA,F,5.424242424,3.818181818,-449.81519014541857,-453.9530364714757,,308.8970031738281,411.5180969238281,347.0441589355469
703,IF-636-011,CFD-IF-636-011-N.jpg,1,0,0.15062787,CFD-INDIA,F,5.277777778,3.472222222,-432.2442231249037,-438.0071837935054,,319.68603515625,349.8932800292969,318.15936279296875
704,IF-641-504,CFD-IF-641-504-N.jpg,0,0,0.99982244,CFD-INDIA,F,5.487179487,4.564102564,-425.2597181981628,-424.57335042280715,,280.11383056640625,376.23394775390625,313.7283630371094
705,IF-642-295,CFD-IF-642-295-N.jpg,0,0,0.99613816,CFD-INDIA,F,5.243243243,4.72972973,-422.5566764957979,-422.6126589782995,,305.80316162109375,369.3500671386719,321.8233642578125
706,IF-644-306,CFD-IF-644-306-N.jpg,1,0,0.17771712,,,,,-432.0457252271681,,,341.53778076171875,376.0177001953125,343.0732421875
707,IF-649-016,CFD-IF-649-016-N.jpg,0,0,0.9978263,CFD-INDIA,F,5.466666667,3.8,-422.3198142595817,-421.88025906062006,,215.06979370117188,313.78167724609375,247.0782012939453
708,IF-650-315,CFD-IF-650-315-N.jpg,0,0,0.8180393,CFD-INDIA,F,5.742857143,4,-457.0764418954481,-471.0577487848543,,339.966552734375,387.8002624511719,348.72406005859375
709,IF-660-464,CFD-IF-660-464-N.jpg,0,0,0.9189574,CFD-INDIA,F,5.696969697,3.96969697,-441.0861232633056,-463.4657661506072,,255.63339233398438,298.9415283203125,257.3664855957031
710,IF-665-015,CFD-IF-665-015-N.jpg,1,0,0.029241214,CFD-INDIA,F,4.617647059,2.294117647,-496.6384477371727,-505.61184881144646,,403.6236267089844,428.7775573730469,402.5617980957031
711,IF-668-009,CFD-IF-668-009-N.jpg,0,0,0.73714846,CFD-INDIA,F,5.571428571,3.8,-473.3449076435874,-492.39780668888966,,400.35308837890625,432.0237121582031,402.8183898925781
712,IF-672-305,CFD-IF-672-305-N.jpg,1,0,9.1542344e-05,CFD-INDIA,F,5.107142857,2.75,-469.2676034024378,-499.35485993954796,,299.8280029296875,299.0665588378906,280.1243591308594
713,IF-673-389,CFD-IF-673-389-N.jpg,1,0,0.22257902,CFD-INDIA,F,4.970588235,2.911764706,-432.3384312044136,-434.27558118925214,,247.6944580078125,303.3797607421875,255.10382080078125
714,IF-676-017,CFD-IF-676-017-N.jpg,1,0,0.073818006,CFD-INDIA,F,5.405405405,2.72972973,-440.6827301089886,-442.8366494535778,,274.1919860839844,300.93914794921875,267.2557678222656
715,IF-677-452,CFD-IF-677-452-N.jpg,1,0,0.04786927,,,,,-428.75622342826773,,,292.3958740234375,333.63751220703125,294.9492492675781
716,IF-691-007,CFD-IF-691-007-N.jpg,0,0,0.996033,CFD-INDIA,F,5.459459459,4.72972973,-465.3598822685923,-466.3750796886893,,339.9825744628906,433.6899719238281,373.9534912109375
717,IF-704-125,CFD-IF-704-125-N.jpg,1,0,0.071097225,CFD-INDIA,F,5.147058824,3,-480.7745651192845,-484.16698958818364,,428.2861633300781,451.81011962890625,427.2673034667969
718,IF-705-196,CFD-IF-705-196-N.jpg,0,0,0.9910272,CFD-INDIA,F,4.75,3.305555556,-478.13385828198716,-468.6695887762803,,333.8996887207031,427.1086120605469,367.8939208984375
719,IF-710-016,CFD-IF-710-016-N.jpg,0,0,0.9402352,CFD-INDIA,F,5.485714286,4.285714286,-437.27946445040254,-444.7144816612189,,292.31036376953125,335.0279846191406,296.0179443359375
720,IF-713-170,CFD-IF-713-170-N.jpg,0,0,0.93707484,CFD-INDIA,F,5.333333333,3.3,-420.30192726855194,-412.5157365118982,,226.87962341308594,308.59033203125,248.69264221191406
721,IF-714-008,CFD-IF-714-008-N.jpg,1,0,0.20409237,,,,,-454.84474461800585,,,343.538330078125,375.1589050292969,343.6304016113281
722,IF-718-001,CFD-IF-718-001-N.jpg,0,0,0.66711867,CFD-INDIA,F,5.210526316,3.815789474,-417.3301130690198,-411.4966796907783,,276.9220275878906,324.0633544921875,282.130859375
723,IF-722-456,CFD-IF-722-456-N.jpg,1,0,0.445023,CFD-INDIA,F,5.058823529,2.588235294,-434.26672565134294,-449.72214104484135,,266.7539367675781,301.7470703125,264.80810546875
