,Model,Image,y_pred,y_true,sexe_f_prob,Attractive,GenderSelf,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
181,AM1015,AM1015.jpg,1,1,0.098606914,2.333333333333333,M,-426.2369472164696,,-414.98791942611007,360.423583984375,277.316650390625,301.7823486328125
182,AM1016,AM1016.jpg,1,1,0.2672134,1.8166666666666669,M,-464.1441797029114,,-467.5542415518722,303.2077331542969,322.2365417480469,292.4950866699219
183,AM1017,AM1017.jpg,1,1,0.0009522231,2.283333333333333,M,-449.94484480617683,,-446.003619398812,366.1429748535156,274.4158020019531,303.8915710449219
184,AM1018,AM1018.jpg,1,1,0.007378918,2.8833333333333333,M,-439.34475753927825,,-432.9390030360219,311.0611877441406,263.92138671875,266.22265625
185,AM1019,AM1019.jpg,1,1,0.3368279,2.7,M,-418.48488153209297,,-409.0139850061412,243.7492218017578,194.7705841064453,190.63671875
186,AM102,AM102.jpg,1,1,0.010632638,2.933333333333333,M,-450.59148324885797,,-444.3257486298048,397.7130126953125,345.79248046875,355.72711181640625
187,AM1020,AM1020.jpg,1,1,0.019800192,3.95,M,-417.38437441856024,,-411.01758328158695,293.7557067871094,206.7561492919922,228.4468994140625
188,AM1021,AM1021.jpg,1,1,0.051812544,2.85,M,-435.68158684465675,,-434.8496670527585,357.2691345214844,277.08905029296875,299.7957763671875
189,AF177,AF177.jpg,0,0,0.9660563,1.7333333333333334,F,-441.1915538386437,-444.3059044559332,,290.3830871582031,360.2934265136719,307.789794921875
190,AF1770,AF1770.jpg,0,0,0.9989083,4.116666666666666,F,-458.1428368640862,-460.5447050763649,,255.1069793701172,312.696044921875,262.8629150390625
191,AF1771,AF1771.jpg,0,0,0.86744046,1.6666666666666667,F,-431.11619258627957,-426.6254286818182,,294.813720703125,338.041259765625,297.0879211425781
192,AF1772,AF1772.jpg,0,0,0.99949753,3.5,F,-421.31440390418913,-415.90030788551996,,205.7695770263672,351.3916015625,265.6619873046875
193,AF1773,AF1773.jpg,0,0,0.99995255,2.566666666666667,F,-439.8455510603775,-435.8607481543418,,244.2630157470703,335.7453918457031,271.7763977050781
194,AF1774,AF1774.jpg,0,0,0.62903297,3.0166666666666666,F,-418.5969719156019,-415.2623992934989,,204.98582458496094,249.01560974121094,199.20265197753906
195,AF1775,AF1775.jpg,0,0,0.99999297,3.933333333333333,F,-464.7935034969428,-452.4642069559749,,276.94134521484375,378.2601623535156,312.340087890625
196,AF1776,AF1776.jpg,0,0,0.9999949,3.2333333333333334,F,-468.7128375074441,-468.65288679077946,,323.5911560058594,432.8296813964844,365.64202880859375
197,AF1777,AF1777.jpg,0,0,0.99842864,3.683333333333333,F,-423.06678732817954,-423.58463171234325,,243.31094360351562,273.25909423828125,233.67303466796875
198,AF1778,AF1778.jpg,0,0,0.9989692,2.083333333333333,F,-427.3038208114626,-426.08843038083216,,223.5685272216797,271.5069274902344,222.5245361328125
199,AF1779,AF1779.jpg,0,0,0.5954809,3.683333333333333,F,-428.162295677889,-430.0010508060212,,266.973388671875,259.4768371582031,238.68228149414062
200,AF178,AF178.jpg,0,0,0.9713775,2.583333333333333,F,-420.0243059321421,-418.84352202442784,,258.8470764160156,313.1363220214844,264.9449157714844
201,AF1780,AF1780.jpg,0,0,0.9905515,3.683333333333333,F,-500.51980252288695,-483.3834343372728,,490.23486328125,586.125732421875,528.7764282226562
202,AF1781,AF1781.jpg,0,0,0.9996333,3.55,F,-442.4326077280752,-433.4125327511791,,303.8368225097656,414.7569885253906,346.17596435546875
203,AF1782,AF1782.jpg,0,0,0.9987263,3.25,F,-422.3307721384153,-416.79320212263843,,318.5223388671875,435.8417053222656,365.2053527832031
204,AF1783,AF1783.jpg,0,0,0.9999974,3.6166666666666663,F,-441.8721916668276,-434.6223402601865,,294.56280517578125,429.184326171875,350.92864990234375
205,AF1784,AF1784.jpg,1,0,0.10212155,3.05,F,-442.35454076106805,-448.05811140042266,,299.5108947753906,285.6856384277344,270.7937927246094
206,AF1785,AF1785.jpg,0,0,0.9999857,3.5166666666666666,F,-451.1783367682822,-445.5008140189686,,282.04547119140625,425.4941711425781,343.4606018066406
207,AF1786,AF1786.jpg,0,0,0.9995123,4.066666666666666,F,-463.34451433729134,-454.10723835997953,,299.34259033203125,388.4270935058594,328.4942932128906
208,AF1787,AF1787.jpg,0,0,0.99992454,3.966666666666667,F,-521.3250287836983,-511.1756884620126,,348.47467041015625,476.5385437011719,402.4046630859375
209,AF1788,AF1788.jpg,0,0,0.9999958,4.083333333333333,F,-421.4277734141863,-418.6015406248817,,196.7547607421875,320.5072021484375,241.63270568847656
210,AF1789,AF1789.jpg,0,0,0.9983462,3.65,F,-471.8040312687847,-465.7870435067778,,314.8899841308594,425.9356994628906,357.7095947265625
211,AF179,AF179.jpg,0,0,0.98426646,2.033333333333333,F,-434.3854660724106,-437.12577554402486,,260.9719543457031,284.292236328125,249.2627716064453
212,AF1790,AF1790.jpg,0,0,0.82022303,2.033333333333333,F,-445.4976787542498,-456.27782467092027,,311.9239196777344,331.17974853515625,301.9205017089844
213,AF1791,AF1791.jpg,0,0,0.9997923,3.9,F,-421.7421066735541,-418.1137493510403,,234.92788696289062,320.17572021484375,257.91375732421875
214,AF1792,AF1792.jpg,0,0,0.9958983,3.883333333333333,F,-447.99213105482033,-439.7478105359262,,352.93243408203125,453.5420837402344,390.89459228515625
215,AF1793,AF1793.jpg,0,0,0.9976891,4.016666666666667,F,-459.07600761644585,-449.2075643352738,,272.5876770019531,360.00115966796875,299.3662414550781
216,AF1794,AF1794.jpg,0,0,0.99946636,3.333333333333333,F,-402.26838250748995,-401.1425389576465,,142.70091247558594,240.4119110107422,163.54949951171875
217,AF1795,AF1795.jpg,0,0,0.99998236,3.3,F,-412.5065045156353,-408.27131588121944,,198.73435974121094,336.7104187011719,253.18441772460938
218,AF1796,AF1796.jpg,0,0,0.99983597,2.083333333333333,F,-444.9401360025719,-441.3567078337094,,223.19805908203125,310.227783203125,246.36769104003906
219,AF1797,AF1797.jpg,0,0,0.9995413,3.1666666666666665,F,-428.900747076348,-420.6471097846803,,244.50656127929688,351.14630126953125,281.44500732421875
220,AF1798,AF1798.jpg,0,0,0.9993293,3.466666666666667,F,-428.956737862784,-421.50782540652835,,246.69552612304688,347.0911560058594,279.88067626953125
221,AF1799,AF1799.jpg,0,0,0.9999999,3.85,F,-434.5747733426153,-431.77248459946793,,235.3042449951172,394.1356201171875,304.9970703125
222,AM296,AM296.jpg,0,1,0.96914923,1.95,M,-460.8366918036975,,-466.36403777284903,343.0083923339844,352.0103454589844,329.3185729980469
223,AM297,AM297.jpg,1,1,0.004152245,2.1666666666666665,M,-422.917397200405,,-409.69609345273005,311.1494445800781,208.57691955566406,240.47219848632812
224,AM298,AM298.jpg,0,1,0.63157654,1.95,M,-432.2247896077731,,-429.97732661909436,327.92523193359375,321.47540283203125,305.13671875
225,AM299,AM299.jpg,1,1,0.22131632,2.816666666666667,M,-443.11328731727843,,-434.90985929886176,338.25555419921875,295.7461242675781,297.6726379394531
226,AM3,AM3.jpg,1,1,0.0053720153,4.05,M,-428.93235532628046,,-416.8525082032711,339.7453918457031,242.142333984375,273.3087158203125
227,AM30,AM30.jpg,1,1,0.0011155658,4.1,M,-419.252196246199,,-414.2369019262395,267.2510986328125,168.9384765625,194.0345458984375
228,AM300,AM300.jpg,1,1,0.09127226,2.433333333333333,M,-438.74055973968177,,-433.4957874173556,370.21307373046875,288.4043273925781,312.70611572265625
229,AM301,AM301.jpg,1,1,0.11081654,2.6166666666666667,M,-473.55597433188314,,-467.849109095167,393.16912841796875,316.4241638183594,339.1472473144531
230,AM302,AM302.jpg,0,1,0.94927573,2.316666666666667,M,-418.27260999123047,,-414.1823532071499,219.61181640625,229.87796020507812,195.4593048095703
231,AM303,AM303.jpg,1,1,0.053887922,2.033333333333333,M,-433.6187683212705,,-432.1779574898307,299.26177978515625,265.81878662109375,260.3388671875
232,AM304,AM304.jpg,0,1,0.95578015,4.183333333333334,M,-422.97441346624373,,-414.54843889061794,246.10865783691406,239.26791381835938,215.81710815429688
233,AM305,AM305.jpg,1,1,0.019791862,4.216666666666667,M,-433.1872908353767,,-424.8902155793397,351.24169921875,257.2720031738281,287.1368103027344
234,AM306,AM306.jpg,0,1,0.6035152,3.066666666666667,M,-411.94170062666495,,-401.7370218621953,267.4424133300781,212.5350341796875,214.51344299316406
235,AM307,AM307.jpg,1,1,0.05031953,4.2,M,-422.8849617241491,,-417.6887663867446,276.75634765625,227.45225524902344,227.66648864746094
236,AM308,AM308.jpg,1,1,0.42755052,3.8666666666666663,M,-470.1797539552232,,-487.8391416733747,359.86053466796875,348.7187194824219,336.4816589355469
237,AM309,AM309.jpg,0,1,0.6301688,2.65,M,-416.39656457178063,,-405.529222127245,253.2380828857422,217.4950714111328,208.28958129882812
238,AM31,AM31.jpg,1,1,0.020825712,3.883333333333333,M,-439.3512694153176,,-443.86604475465094,278.6144714355469,251.85670471191406,241.23980712890625
239,AM310,AM310.jpg,1,1,0.020339135,3.583333333333333,M,-436.9025244370275,,-426.9383442519174,387.4638977050781,298.0623779296875,327.3415222167969
240,AM311,AM311.jpg,1,1,0.017876696,2.3666666666666667,M,-426.1599053889654,,-412.0772483020765,336.2190246582031,266.9910888671875,282.54461669921875
241,AM312,AM312.jpg,1,1,0.0045488747,3.2333333333333334,M,-442.78775818279115,,-434.6523944456827,425.5909423828125,338.3743591308594,368.0762939453125
242,AM313,AM313.jpg,1,1,0.00014014216,2.4166666666666665,M,-424.49831044213744,,-425.4963583318527,273.2889404296875,207.1533966064453,215.56301879882812
243,AM314,AM314.jpg,1,1,0.004701618,2.8833333333333333,M,-425.7731354782733,,-416.0595254423141,285.97900390625,183.9484405517578,213.2562713623047
244,AM315,AM315.jpg,1,1,0.23671336,3.0,M,-455.86026723805895,,-450.18691943421413,344.2857666015625,322.5872802734375,314.5875549316406
245,AM316,AM316.jpg,1,1,5.895603e-06,2.683333333333333,M,-439.66003554212125,,-429.3295638150825,363.2572021484375,230.40025329589844,283.1744384765625
246,AM317,AM317.jpg,0,1,0.76718044,2.55,M,-442.78882181323957,,-432.35879827173017,319.22308349609375,286.3590087890625,282.17047119140625
247,AM318,AM318.jpg,1,1,0.09291544,3.566666666666667,M,-414.6790570436964,,-403.00050171499856,288.53509521484375,235.50186157226562,238.79811096191406
248,AM319,AM319.jpg,1,1,0.003642126,2.95,M,-452.331304992673,,-442.5989747567477,376.66229248046875,303.4125061035156,323.4726257324219
249,AM32,AM32.jpg,1,1,0.08351779,3.683333333333333,M,-421.40861509919284,,-410.1883156604995,332.836669921875,252.47384643554688,273.7323303222656
250,AM320,AM320.jpg,1,1,0.051913094,4.316666666666666,M,-440.45148501492855,,-433.07090005823886,317.0774841308594,230.0879669189453,253.785400390625
251,AM321,AM321.jpg,1,1,4.763765e-05,3.9,M,-438.9822604142625,,-428.94049706863507,391.7098083496094,248.63072204589844,308.69830322265625
252,AM322,AM322.jpg,1,1,0.00092654675,4.233333333333333,M,-449.98234172393705,,-438.3992294754828,355.9524841308594,264.13787841796875,293.092529296875
253,AM323,AM323.jpg,1,1,0.0020867048,2.533333333333333,M,-418.54477541432766,,-409.54549220671674,315.3920593261719,219.30564880371094,247.89369201660156
254,AM324,AM324.jpg,0,1,0.80968016,2.683333333333333,M,-414.8810813610712,,-408.27922162829316,270.65692138671875,205.89935302734375,213.28993225097656
255,AM325,AM325.jpg,0,1,0.7947003,3.65,M,-452.2884036321474,,-458.3967186938628,260.26190185546875,257.71771240234375,233.97657775878906
256,CM414,CM414.jpg,1,1,6.521291e-06,3.0,M,-498.17417898970814,,-493.9162668568301,494.0362243652344,379.4755859375,426.26806640625
257,CM415,CM415.jpg,1,1,1.6912929e-05,2.8833333333333333,M,-457.3168739332408,,-458.6276081481342,368.7143249511719,272.1845703125,304.4422302246094
258,CM416,CM416.jpg,1,1,7.922355e-08,2.6333333333333333,M,-435.9500177254813,,-428.1291602224572,417.9361267089844,326.41131591796875,358.1552734375
259,CM417,CM417.jpg,1,1,3.3970562e-06,2.5,M,-447.57763879398584,,-448.90966911190264,424.1163024902344,322.25341796875,359.90093994140625
260,CM418,CM418.jpg,1,1,2.8897051e-05,2.333333333333333,M,-453.77913739622386,,-443.2068090583808,404.3713073730469,350.6348571777344,361.7985534667969
261,CM419,CM419.jpg,1,1,8.449299e-05,2.4833333333333334,M,-443.8809911106978,,-434.5689810900119,351.7129821777344,254.23406982421875,286.0703125
262,CM42,CM42.jpg,1,1,0.00021961555,4.483333333333333,M,-480.30960112203263,,-491.71183288980336,506.7574157714844,447.66888427734375,465.05157470703125
263,CM420,CM420.jpg,1,1,8.774532e-07,3.75,M,-449.19453215934044,,-442.3108538017635,484.19232177734375,384.3355407714844,422.7833251953125
264,CM421,CM421.jpg,1,1,1.0360559e-08,2.7333333333333334,M,-436.31659985541455,,-428.1816802413124,416.9153747558594,299.8835754394531,345.74847412109375
265,CM422,CM422.jpg,1,1,2.6378825e-06,2.3833333333333333,M,-571.5527953686343,,-568.2346717331359,634.3615112304688,510.3857116699219,564.9086303710938
266,CM423,CM423.jpg,1,1,0.0032075988,2.8,M,-457.48343290441494,,-454.992115571521,415.68267822265625,353.05657958984375,369.30780029296875
267,CM424,CM424.jpg,1,1,0.0031011133,2.9833333333333334,M,-502.1038453665177,,-511.8955174385947,438.8753662109375,362.0907897949219,386.68902587890625
268,CM425,CM425.jpg,1,1,3.1104491e-06,3.25,M,-454.7652363831524,,-450.1588928025802,453.9813537597656,366.7518310546875,397.45526123046875
269,CM426,CM426.jpg,1,1,8.7802735e-05,3.05,M,-474.3499058425404,,-498.0271685279556,438.09930419921875,397.6767578125,403.36907958984375
270,CM427,CM427.jpg,1,1,0.007827094,1.7166666666666666,M,-497.90045803029227,,-504.61136746382084,467.79339599609375,426.9302978515625,433.84075927734375
271,CM428,CM428.jpg,1,1,8.243012e-07,2.966666666666667,M,-468.30264088334246,,-454.7217702943965,436.97967529296875,331.5388488769531,371.62127685546875
272,CM429,CM429.jpg,1,1,0.0001794123,2.7333333333333334,M,-513.4521065967415,,-516.4788051083821,517.552490234375,460.493408203125,477.1007385253906
273,CM43,CM43.jpg,1,1,5.8720863e-05,2.5166666666666666,M,-493.3418308299249,,-493.37934689006966,421.0444030761719,322.1954345703125,358.06683349609375
274,CM430,CM430.jpg,1,1,5.563987e-07,2.4833333333333334,M,-504.73186049557955,,-498.0149699117298,516.8612060546875,441.49188232421875,467.6515808105469
275,CM431,CM431.jpg,1,1,3.1060501e-06,2.65,M,-449.66499545021964,,-446.5860516502766,390.450927734375,330.251708984375,344.13189697265625
276,CM432,CM432.jpg,1,1,5.461935e-07,2.6333333333333333,M,-448.53241364574603,,-442.254587079207,491.4151916503906,361.6492919921875,416.9020080566406
277,CM433,CM433.jpg,1,1,4.4168082e-05,2.7333333333333334,M,-450.1185060520154,,-447.6498464732862,403.1722412109375,284.0446472167969,330.5787658691406
278,CM434,CM434.jpg,1,1,8.0550507e-07,3.033333333333333,M,-502.53759973703154,,-521.8981233489653,435.2501220703125,344.2374267578125,376.3492431640625
279,CM435,CM435.jpg,1,1,4.5026624e-08,2.85,M,-463.80616103848024,,-452.4137432151171,486.8194885253906,388.96728515625,426.394287109375
280,CM436,CM436.jpg,1,1,2.4277967e-06,3.35,M,-506.3995536331962,,-499.41142098381465,471.6711730957031,345.5772399902344,398.2667541503906
281,CM437,CM437.jpg,1,1,3.8181952e-07,2.6,M,-505.2493035657588,,-510.3094202242818,515.3297119140625,401.474609375,448.3759765625
282,CF265,CF265.jpg,0,0,0.9999498,2.2666666666666666,F,-481.3080182478373,-477.14383261813146,,306.1939697265625,345.9544372558594,307.2251892089844
283,CF266,CF266.jpg,0,0,0.9894063,2.8666666666666667,F,-506.1993466672444,-493.0912356880115,,377.38153076171875,392.8716125488281,368.84979248046875
284,CF267,CF267.jpg,1,0,0.07029391,2.7666666666666666,F,-484.8620013512766,-482.2568644960211,,395.366455078125,388.715576171875,375.9985656738281
285,CF268,CF268.jpg,0,0,0.99990714,3.1,F,-477.5320751615342,-472.5826466258322,,382.0035705566406,493.99078369140625,427.3692932128906
286,CF269,CF269.jpg,0,0,0.9999949,4.016666666666667,F,-480.3617931567528,-472.8697624369645,,435.0646667480469,529.0072021484375,471.4155578613281
287,CF27,CF27.jpg,0,0,0.99995947,4.5,F,-628.0991243638025,-633.4843881469571,,572.796630859375,590.12646484375,570.82421875
288,CF270,CF270.jpg,0,0,0.99446553,3.333333333333333,F,-544.1996145978462,-542.4327777303522,,520.4523315429688,528.3592529296875,512.52783203125
289,CF271,CF271.jpg,0,0,0.98619175,2.683333333333333,F,-488.7005170993606,-485.38951465672494,,453.2664489746094,471.5997009277344,448.9945068359375
290,CF272,CF272.jpg,0,0,0.8983945,2.9833333333333334,F,-526.8456055597114,-522.4802230181456,,450.7941589355469,476.5094909667969,450.3398742675781
291,CF273,CF273.jpg,0,0,0.99915123,2.783333333333333,F,-553.2925063569787,-540.5590886090665,,440.39984130859375,456.1895751953125,434.39404296875
292,CF274,CF274.jpg,0,0,0.8737965,2.583333333333333,F,-429.4182635173033,-426.6678602297181,,393.97686767578125,406.9505920410156,384.81292724609375
293,CF275,CF275.jpg,0,0,0.97404593,2.966666666666667,F,-462.11800043808273,-456.66933149835756,,328.2362976074219,378.83416748046875,336.5931091308594
294,CF276,CF276.jpg,0,0,0.99854785,2.716666666666667,F,-566.8097200168323,-551.1647993608511,,451.29864501953125,542.8893432617188,486.6902160644531
295,CF277,CF277.jpg,1,0,0.4667279,2.033333333333333,F,-485.13659059637064,-485.0695450233778,,383.7287292480469,371.7254333496094,361.0837707519531
296,CF278,CF278.jpg,0,0,0.9996897,2.833333333333333,F,-505.6338870077286,-494.6306843161865,,454.5962219238281,460.0666198730469,443.65216064453125
297,CF279,CF279.jpg,0,0,0.999716,3.85,F,-524.9619120930224,-514.2443563470116,,437.6771240234375,475.5390319824219,443.3023986816406
298,CF28,CF28.jpg,0,0,0.95274425,4.3,F,-505.5080864481612,-504.828267932068,,366.6411437988281,369.80743408203125,351.0830993652344
299,CF280,CF280.jpg,1,0,0.43518525,2.05,F,-441.5676817290515,-443.8445438672734,,363.6810302734375,357.76214599609375,343.2149963378906
300,CF281,CF281.jpg,0,0,0.891027,1.9333333333333331,F,-478.5601526049873,-475.4645230445239,,368.74560546875,385.074462890625,360.2714538574219
301,CF282,CF282.jpg,0,0,0.9999676,3.033333333333333,F,-462.8078883548868,-450.82754105522895,,412.6982421875,434.55853271484375,408.95989990234375
302,CF283,CF283.jpg,1,0,0.28146347,2.816666666666667,F,-523.6602130692069,-518.6459386382945,,435.9147033691406,464.6493835449219,436.6097106933594
303,CF284,CF284.jpg,0,0,0.9699146,3.95,F,-547.6168807555562,-537.5716083131158,,531.5147094726562,563.9216918945312,536.5868530273438
304,CF285,CF285.jpg,0,0,0.9999914,2.65,F,-451.29057926470307,-442.720236540233,,352.115478515625,375.39056396484375,346.58245849609375
305,CF286,CF286.jpg,0,0,0.9999789,2.583333333333333,F,-501.4929537932786,-482.06778838826494,,412.7446594238281,511.3429260253906,451.2012634277344
306,AF720,AF720.jpg,0,0,0.9996673,3.95,F,-475.2549199062005,-478.34458860168877,,340.3445739746094,363.78936767578125,334.2996826171875
307,AF721,AF721.jpg,0,0,0.99910235,2.6,F,-400.322065767729,-397.09806032554144,,143.0090789794922,244.41632080078125,166.6228790283203
308,AF722,AF722.jpg,0,0,0.9744733,4.2,F,-511.9661713928065,-485.6161995299973,,525.6782836914062,631.2153930664062,570.1341552734375
309,AF723,AF723.jpg,0,0,0.99947876,2.7666666666666666,F,-411.65911810553325,-408.4196261927266,,245.61204528808594,331.5016784667969,269.772216796875
